"subj","condition","nAlt","val1","val2","val3","upVal","leftVal","rightVal","rt","chosenPos","correctPos","conf","rt2","corr","targetPos","distractorPos","dudPos","chosenItem"
"sub10",0,2,100,90,0,0,100,90,0.647770599927753,"left","left",4,0.212189999874681,1,"left","right","up","target"
"sub10",0.85,3,100,90,76,100,76,90,0.728363999864087,"up","up",4,0.144750399980694,1,"up","right","left","target"
"sub10",0.95,3,100,90,86,90,100,86,0.568624699721113,"left","left",2,0.236342499963939,1,"left","up","right","target"
"sub10",0.7,3,100,90,63,63,90,100,0.567910099867731,"right","right",3,0.254177799914032,1,"right","left","up","target"
"sub10",0.3,3,100,90,27,100,90,27,0.712404599878937,"up","up",3,0.234098899876699,1,"up","left","right","target"
"sub10",0.5,3,100,90,45,100,90,45,0.642020599916577,"up","up",2,0.493955499958247,1,"up","left","right","target"
"sub10",0.3,3,100,90,27,27,100,90,0.739667299902067,"left","left",4,0.236437699990347,1,"left","right","up","target"
"sub10",0.85,3,100,90,76,76,90,100,0.708855299977586,"left","right",4,0.182047599926591,0,"right","left","up","distractor"
"sub10",0.3,3,100,90,27,27,90,100,0.76033419999294,"right","right",4,0.347985799890012,1,"right","left","up","target"
"sub10",0.3,3,100,90,27,27,90,100,0.817986799869686,"left","right",3,0.343761299736798,0,"right","left","up","distractor"
"sub10",0.5,3,100,90,45,100,90,45,0.665818799985573,"up","up",4,0.2128449997399,1,"up","left","right","target"
"sub10",0.7,3,100,90,63,100,90,63,0.758628999814391,"left","up",4,0.269314599921927,0,"up","left","right","distractor"
"sub10",0.95,3,100,90,86,86,100,90,1.12627929984592,"left","left",4,0.434003100031987,1,"left","right","up","target"
"sub10",0.85,3,100,90,76,100,90,76,0.742060699732974,"up","up",3,0.14844059990719,1,"up","left","right","target"
"sub10",0.85,3,100,90,76,90,100,76,0.65850229980424,"left","left",4,0.18850089982152,1,"left","up","right","target"
"sub10",0.7,3,100,90,63,63,100,90,0.737753599882126,"left","left",2,0.20838709990494,1,"left","right","up","target"
"sub10",0.7,3,100,90,63,90,63,100,0.683281099889427,"right","right",4,0.290439399890602,1,"right","up","left","target"
"sub10",0.85,3,100,90,76,90,76,100,0.758949699811637,"right","right",4,0.28263959987089,1,"right","up","left","target"
"sub10",0.95,3,100,90,86,100,90,86,1.10904529993422,"right","up",3,0.302832199959084,0,"up","left","right","dud"
"sub10",0.5,3,100,90,45,45,90,100,0.864879400003701,"right","right",4,0.282095399918035,1,"right","left","up","target"
"sub10",0.5,3,100,90,45,100,90,45,0.714064100058749,"up","up",4,0.242359499912709,1,"up","left","right","target"
"sub10",0.95,3,100,90,86,86,100,90,0.631391099886969,"left","left",4,0.322901299921796,1,"left","right","up","target"
"sub10",0,2,100,90,0,100,90,0,0.570101599907503,"up","up",4,0.40837029973045,1,"up","left","right","target"
"sub10",0.95,3,100,90,86,90,100,86,0.99886649986729,"right","left",1,0.503243999788538,0,"left","up","right","dud"
"sub10",0,2,100,90,0,100,0,90,1.3573127000127,"up","up",2,0.676473899977282,1,"up","right","left","target"
"sub10",0.7,3,100,90,63,63,90,100,0.555148099781945,"right","right",4,0.218749899882823,1,"right","left","up","target"
"sub10",0.95,3,100,90,86,86,90,100,0.959893199848011,"up","right",4,0.273632899858057,0,"right","left","up","dud"
"sub10",0.5,3,100,90,45,90,100,45,0.534321000101045,"left","left",4,0.182088799774647,1,"left","up","right","target"
"sub10",0,2,100,90,0,90,100,0,0.763253399869427,"left","left",4,0.339561000000685,1,"left","up","right","target"
"sub10",0.3,3,100,90,27,100,90,27,0.647062900010496,"up","up",4,0.182336999801919,1,"up","left","right","target"
"sub10",0.95,3,100,90,86,100,86,90,0.434611399890855,"right","up",2,0.213321899995208,0,"up","right","left","distractor"
"sub10",0.7,3,100,90,63,100,63,90,1.03701269999146,"right","up",4,0.0972213998902589,0,"up","right","left","distractor"
"sub10",0.5,3,100,90,45,45,100,90,0.802629800047725,"left","left",4,0.155486000003293,1,"left","right","up","target"
"sub10",0,2,100,90,0,90,0,100,0.480626499745995,"right","right",4,0.202057699905708,1,"right","up","left","target"
"sub10",0.3,3,100,90,27,90,100,27,0.481410099891946,"left","left",4,0.149349099723622,1,"left","up","right","target"
"sub10",0.5,3,100,90,45,100,45,90,0.564441499998793,"right","up",4,0.195187399862334,0,"up","right","left","distractor"
"sub10",0,2,100,90,0,100,90,0,0.69659289997071,"up","up",4,0.27051469986327,1,"up","left","right","target"
"sub10",0.3,3,100,90,27,100,27,90,0.556269000051543,"right","up",4,0.168924399884418,0,"up","right","left","distractor"
"sub10",0.5,3,100,90,45,45,90,100,0.663648099871352,"right","right",2,0.434249599929899,1,"right","left","up","target"
"sub10",0,2,100,90,0,0,90,100,0.678994999732822,"right","right",3,0.383355399826542,1,"right","left","up","target"
"sub10",0.85,3,100,90,76,76,100,90,1.06253019999713,"left","left",4,0.219347999896854,1,"left","right","up","target"
"sub10",0.95,3,100,90,86,90,86,100,0.550747199915349,"right","right",4,0.180312599986792,1,"right","up","left","target"
"sub10",0.5,3,100,90,45,100,45,90,0.866070299874991,"right","up",4,0.131002499721944,0,"up","right","left","distractor"
"sub10",0.3,3,100,90,27,90,27,100,0.501729199895635,"right","right",4,0.182138599688187,1,"right","up","left","target"
"sub10",0.95,3,100,90,86,100,90,86,0.932595399906859,"left","up",3,0.249409799929708,0,"up","left","right","distractor"
"sub10",0.3,3,100,90,27,100,90,27,0.623023799853399,"up","up",4,0.203376299934462,1,"up","left","right","target"
"sub10",0,2,100,90,0,100,0,90,0.443253699922934,"right","up",4,0.157893399940804,0,"up","right","left","distractor"
"sub10",0.3,3,100,90,27,27,100,90,0.683351999847218,"left","left",4,0.11172189982608,1,"left","right","up","target"
"sub10",0.85,3,100,90,76,100,76,90,0.663561399793252,"right","up",2,0.09750029980205,0,"up","right","left","distractor"
"sub10",0.95,3,100,90,86,86,90,100,0.849970399867743,"right","right",4,0.264023499796167,1,"right","left","up","target"
"sub10",0.7,3,100,90,63,100,90,63,0.580548099940643,"left","up",3,0.275399100035429,0,"up","left","right","distractor"
"sub10",0.85,3,100,90,76,90,100,76,0.767890400020406,"left","left",4,0.301794799976051,1,"left","up","right","target"
"sub10",0,2,100,90,0,90,0,100,0.599132699891925,"right","right",4,0.167079399805516,1,"right","up","left","target"
"sub10",0.5,3,100,90,45,90,45,100,0.56696159997955,"right","right",4,0.179252299945801,1,"right","up","left","target"
"sub10",0.95,3,100,90,86,100,86,90,0.879281799774617,"left","up",2,0.224398399703205,0,"up","right","left","dud"
"sub10",0.85,3,100,90,76,100,76,90,0.751255499897525,"right","up",3,0.215261699864641,0,"up","right","left","distractor"
"sub10",0,2,100,90,0,0,90,100,0.57314239977859,"right","right",4,0.199208199977875,1,"right","left","up","target"
"sub10",0.95,3,100,90,86,90,100,86,0.771749099949375,"left","left",4,0.322955899871886,1,"left","up","right","target"
"sub10",0.7,3,100,90,63,90,100,63,0.576640399871394,"left","left",3,0.30510519980453,1,"left","up","right","target"
"sub10",0.85,3,100,90,76,76,100,90,0.705006700009108,"left","left",4,0.179559399839491,1,"left","right","up","target"
"sub10",0.85,3,100,90,76,100,90,76,0.680490900063887,"up","up",4,0.181912099709734,1,"up","left","right","target"
"sub10",0.3,3,100,90,27,90,100,27,0.569672199897468,"left","left",4,0.181436499813572,1,"left","up","right","target"
"sub10",0.3,3,100,90,27,100,27,90,0.8077485000249,"right","up",4,0.173164299922064,0,"up","right","left","distractor"
"sub10",0.85,3,100,90,76,76,90,100,0.63636719994247,"left","right",2,0.156049199867994,0,"right","left","up","distractor"
"sub10",0.3,3,100,90,27,90,27,100,0.537516199750826,"right","right",4,0.236146199749783,1,"right","up","left","target"
"sub10",0.85,3,100,90,76,90,76,100,0.584692299831659,"right","right",4,0.160866299876943,1,"right","up","left","target"
"sub10",0,2,100,90,0,0,100,90,0.548844499746338,"left","left",4,0.177177799865603,1,"left","right","up","target"
"sub10",0.5,3,100,90,45,90,100,45,0.708443999756128,"left","left",4,0.181478899903595,1,"left","up","right","target"
"sub10",0.7,3,100,90,63,100,63,90,0.814183099893853,"up","up",3,0.156306099845096,1,"up","right","left","target"
"sub10",0.5,3,100,90,45,45,100,90,0.608693900052458,"left","left",4,0.150740100070834,1,"left","right","up","target"
"sub10",0.7,3,100,90,63,90,100,63,0.555521899834275,"left","left",4,0.221927399747074,1,"left","up","right","target"
"sub10",0.3,3,100,90,27,27,100,90,0.75055140000768,"left","left",3,0.274468299699947,1,"left","right","up","target"
"sub10",0,2,100,90,0,90,100,0,0.641092599835247,"left","left",4,0.148236399982125,1,"left","up","right","target"
"sub10",0.5,3,100,90,45,90,45,100,0.570275599835441,"right","right",4,0.21370659978129,1,"right","up","left","target"
"sub10",0.95,3,100,90,86,90,86,100,0.794158699922264,"right","right",2,0.37757149990648,1,"right","up","left","target"
"sub10",0,2,100,90,0,0,100,90,0.517837299965322,"left","left",4,0.217894699890167,1,"left","right","up","target"
"sub10",0.3,3,100,90,27,27,90,100,0.790306099923328,"left","right",4,0.248381299898028,0,"right","left","up","distractor"
"sub10",0.7,3,100,90,63,63,100,90,0.669480399927124,"left","left",4,0.23688429989852,1,"left","right","up","target"
"sub10",0.7,3,100,90,63,90,63,100,0.675738399848342,"right","right",4,0.231324899941683,1,"right","up","left","target"
"sub10",0.7,3,100,90,63,63,90,100,0.658412499818951,"left","right",2,0.299916399875656,0,"right","left","up","distractor"
"sub10",0.85,3,100,90,76,76,90,100,1.04436539974995,"right","right",4,0.194371700054035,1,"right","left","up","target"
"sub10",0.85,3,100,90,76,90,76,100,0.844927899772301,"right","right",4,0.206406399840489,1,"right","up","left","target"
"sub10",0,2,100,90,0,90,0,100,0.707670699805021,"right","right",4,0.166730099823326,1,"right","up","left","target"
"sub10",0.5,3,100,90,45,45,100,90,0.575936899986118,"left","left",4,0.194404899841174,1,"left","right","up","target"
"sub10",0.7,3,100,90,63,100,63,90,0.62691849982366,"up","up",4,0.20328879985027,1,"up","right","left","target"
"sub10",0.3,3,100,90,27,90,100,27,0.587187899975106,"left","left",4,0.209890299942344,1,"left","up","right","target"
"sub10",0,2,100,90,0,0,100,90,0.68929239991121,"right","left",2,0.178440499817953,0,"left","right","up","distractor"
"sub10",0,2,100,90,0,90,100,0,0.592439099913463,"left","left",4,0.348239299841225,1,"left","up","right","target"
"sub10",0.85,3,100,90,76,90,100,76,0.927146999863908,"up","left",3,0.217692899983376,0,"left","up","right","distractor"
"sub10",0.5,3,100,90,45,100,90,45,0.747408599825576,"up","up",4,0.333171899896115,1,"up","left","right","target"
"sub10",0.7,3,100,90,63,63,90,100,0.711281699826941,"right","right",4,0.251262299949303,1,"right","left","up","target"
"sub10",0,2,100,90,0,100,90,0,0.94090549997054,"up","up",1,0.289756400045007,1,"up","left","right","target"
"sub10",0.3,3,100,90,27,100,27,90,0.730052899802104,"up","up",4,0.156709099886939,1,"up","right","left","target"
"sub10",0.3,3,100,90,27,100,27,90,0.813228199956939,"up","up",4,0.227502399822697,1,"up","right","left","target"
"sub10",0.85,3,100,90,76,100,90,76,0.782841799780726,"up","up",4,0.254454099806026,1,"up","left","right","target"
"sub10",0.7,3,100,90,63,100,63,90,0.674239099957049,"up","up",3,0.266253199893981,1,"up","right","left","target"
"sub10",0.95,3,100,90,86,90,86,100,0.763111199950799,"right","right",4,0.192062599817291,1,"right","up","left","target"
"sub10",0.85,3,100,90,76,76,90,100,0.879573099780828,"up","right",4,0.183988899923861,0,"right","left","up","dud"
"sub10",0.7,3,100,90,63,63,90,100,0.735485999844968,"left","right",4,0.236886099912226,0,"right","left","up","distractor"
"sub10",0.95,3,100,90,86,100,90,86,0.944144299952313,"up","up",4,0.222976899705827,1,"up","left","right","target"
"sub10",0.5,3,100,90,45,90,45,100,0.500736099900678,"right","right",4,0.140973099973053,1,"right","up","left","target"
"sub10",0.95,3,100,90,86,100,86,90,0.86469339998439,"right","up",4,0.426654299953952,0,"up","right","left","distractor"
"sub10",0.5,3,100,90,45,90,45,100,0.778669700026512,"right","right",4,0.159719999879599,1,"right","up","left","target"
"sub10",0.3,3,100,90,27,27,100,90,0.640748799778521,"left","left",4,0.142290399875492,1,"left","right","up","target"
"sub10",0,2,100,90,0,0,90,100,0.690569099970162,"right","right",4,0.20691329985857,1,"right","left","up","target"
"sub10",0.7,3,100,90,63,90,63,100,0.658195900032297,"right","right",4,0.183536999858916,1,"right","up","left","target"
"sub10",0.7,3,100,90,63,90,63,100,0.724384899716824,"up","right",4,0.293572399998084,0,"right","up","left","distractor"
"sub10",0.3,3,100,90,27,90,27,100,0.76423199987039,"right","right",4,0.195990899810567,1,"right","up","left","target"
"sub10",0.3,3,100,90,27,27,90,100,0.800861899973825,"right","right",2,0.218547699972987,1,"right","left","up","target"
"sub10",0.7,3,100,90,63,100,90,63,0.768009999766946,"up","up",3,0.198908999795094,1,"up","left","right","target"
"sub10",0,2,100,90,0,100,90,0,0.717157099861652,"up","up",4,0.257932799868286,1,"up","left","right","target"
"sub10",0.3,3,100,90,27,100,90,27,0.79297069972381,"up","up",4,0.15925439982675,1,"up","left","right","target"
"sub10",0,2,100,90,0,90,100,0,0.629830499878153,"left","left",3,0.298457099823281,1,"left","up","right","target"
"sub10",0.3,3,100,90,27,90,27,100,0.561946499859914,"right","right",4,0.260963399894536,1,"right","up","left","target"
"sub10",0.7,3,100,90,63,63,100,90,0.863235599827021,"left","left",4,0.176867799833417,1,"left","right","up","target"
"sub10",0.7,3,100,90,63,63,100,90,0.636928899679333,"left","left",3,0.270319599891081,1,"left","right","up","target"
"sub10",0.95,3,100,90,86,86,100,90,0.716563599882647,"left","left",4,0.218184199882671,1,"left","right","up","target"
"sub10",0.5,3,100,90,45,90,100,45,0.979101500008255,"left","left",4,0.255213899770752,1,"left","up","right","target"
"sub10",0.85,3,100,90,76,90,100,76,0.743676699697971,"left","left",4,0.207939599873498,1,"left","up","right","target"
"sub10",0.7,3,100,90,63,90,100,63,0.615209599724039,"left","left",4,0.20195999997668,1,"left","up","right","target"
"sub10",0.7,3,100,90,63,90,100,63,0.674933599773794,"left","left",3,0.665904599940404,1,"left","up","right","target"
"sub10",0.95,3,100,90,86,90,100,86,1.30972860008478,"left","left",4,0.256683100014925,1,"left","up","right","target"
"sub10",0.95,3,100,90,86,86,100,90,1.39857059996575,"right","left",1,0.331140299793333,0,"left","right","up","distractor"
"sub10",0,2,100,90,0,0,90,100,0.788854999933392,"left","right",1,0.422080899821594,0,"right","left","up","distractor"
"sub10",0.3,3,100,90,27,27,100,90,0.700008999789134,"left","left",4,0.124187699984759,1,"left","right","up","target"
"sub10",0.85,3,100,90,76,100,90,76,1.12269929982722,"up","up",3,0.209601499838755,1,"up","left","right","target"
"sub10",0.5,3,100,90,45,45,90,100,0.709218199830502,"right","right",4,0.384208899689838,1,"right","left","up","target"
"sub10",0.5,3,100,90,45,100,90,45,0.936279299901798,"up","up",3,0.306204099906608,1,"up","left","right","target"
"sub10",0.85,3,100,90,76,76,100,90,1.09074529982172,"left","left",2,0.480647199787199,1,"left","right","up","target"
"sub10",0.95,3,100,90,86,100,86,90,0.971739299828187,"right","up",4,0.197345099877566,0,"up","right","left","distractor"
"sub10",0.95,3,100,90,86,90,86,100,0.933044099714607,"right","right",3,0.344187699956819,1,"right","up","left","target"
"sub10",0.95,3,100,90,86,86,90,100,0.632417100016028,"right","right",3,0.540445399936289,1,"right","left","up","target"
"sub10",0,2,100,90,0,90,0,100,0.70346189988777,"right","right",4,0.218218199908733,1,"right","up","left","target"
"sub10",0.85,3,100,90,76,100,76,90,1.18872739979997,"up","up",4,0.221239499980584,1,"up","right","left","target"
"sub10",0.5,3,100,90,45,100,45,90,0.694620699854568,"right","up",4,0.131713799899444,0,"up","right","left","distractor"
"sub10",0,2,100,90,0,0,100,90,0.664259099867195,"left","left",4,0.22920409985818,1,"left","right","up","target"
"sub10",0.5,3,100,90,45,45,100,90,0.973959800088778,"left","left",3,0.221026299754158,1,"left","right","up","target"
"sub10",0.3,3,100,90,27,100,90,27,0.879353299736977,"up","up",3,0.2755535999313,1,"up","left","right","target"
"sub10",0,2,100,90,0,100,0,90,1.27407309995033,"right","up",2,0.387306299759075,0,"up","right","left","distractor"
"sub10",0.85,3,100,90,76,76,90,100,0.762214199872687,"right","right",3,0.336825499776751,1,"right","left","up","target"
"sub10",0.3,3,100,90,27,90,100,27,0.892408000072464,"left","left",4,0.24331619986333,1,"left","up","right","target"
"sub10",0.3,3,100,90,27,27,90,100,0.688484399812296,"right","right",3,0.460665999911726,1,"right","left","up","target"
"sub10",0.5,3,100,90,45,45,90,100,0.94583939993754,"right","right",3,0.289026299957186,1,"right","left","up","target"
"sub10",0.7,3,100,90,63,100,90,63,0.750193699961528,"up","up",4,0.276559199905023,1,"up","left","right","target"
"sub10",0.95,3,100,90,86,86,90,100,0.670497799990699,"right","right",4,0.258173999842256,1,"right","left","up","target"
"sub10",0.5,3,100,90,45,90,100,45,0.87306429981254,"up","left",4,0.302776800002903,0,"left","up","right","distractor"
"sub10",0.85,3,100,90,76,100,76,90,0.59927019989118,"right","up",4,0.174523499794304,0,"up","right","left","distractor"
"sub10",0.85,3,100,90,76,76,100,90,0.892712000058964,"left","left",3,0.23041639989242,1,"left","right","up","target"
"sub10",0,2,100,90,0,100,0,90,0.72243809979409,"right","up",4,0.134224100038409,0,"up","right","left","distractor"
"sub10",0.5,3,100,90,45,100,45,90,0.680330999894068,"right","up",4,0.231706599937752,0,"up","right","left","distractor"
"sub10",0.85,3,100,90,76,90,76,100,0.554052899824455,"right","right",4,0.267889399779961,1,"right","up","left","target"
"sub10",0.95,3,100,90,86,100,90,86,0.777108499780297,"left","up",2,0.162169700022787,0,"up","left","right","distractor"
"sub10",0.95,3,100,90,86,90,100,86,0.896715899696574,"right","left",4,0.220463099889457,0,"left","up","right","dud"
"sub10",0.3,3,100,90,27,100,27,90,0.717225799802691,"up","up",4,0.262873999774456,1,"up","right","left","target"
"sub10",0.7,3,100,90,63,100,63,90,0.806446099886671,"up","up",4,0.199863499961793,1,"up","right","left","target"
"sub10",0.85,3,100,90,76,100,90,76,0.805052299750969,"up","up",4,0.896238199900836,1,"up","left","right","target"
"sub10",0.95,3,100,90,86,90,86,100,0.500636899843812,"right","right",4,0.229634899878874,1,"right","up","left","target"
"sub10",0.5,3,100,90,45,90,45,100,0.62012069998309,"right","right",4,0.184016199782491,1,"right","up","left","target"
"sub10",0.95,3,100,90,86,100,86,90,1.27124079992063,"up","up",3,0.281214099843055,1,"up","right","left","target"
"sub10",0.95,3,100,90,86,86,100,90,0.74938050005585,"left","left",2,0.185205599991605,1,"left","right","up","target"
"sub10",0.85,3,100,90,76,76,90,100,0.601060999790207,"left","right",4,0.193169699748978,0,"right","left","up","distractor"
"sub10",0,2,100,90,0,0,100,90,0.59867909993045,"left","left",4,0.123666499974206,1,"left","right","up","target"
"sub10",0.3,3,100,90,27,27,100,90,0.524816099787131,"left","left",4,0.172056499868631,1,"left","right","up","target"
"sub10",0.5,3,100,90,45,100,45,90,0.614757699891925,"up","up",3,0.174265599809587,1,"up","right","left","target"
"sub10",0,2,100,90,0,100,0,90,0.537893499946222,"right","up",4,0.26842139987275,0,"up","right","left","distractor"
"sub10",0.5,3,100,90,45,45,100,90,0.580473199719563,"left","left",4,0.192841099807993,1,"left","right","up","target"
"sub10",0.3,3,100,90,27,100,27,90,0.533949400065467,"up","up",4,0.269498899811879,1,"up","right","left","target"
"sub10",0.85,3,100,90,76,100,90,76,0.955768099753186,"left","up",1,0.297832099953666,0,"up","left","right","distractor"
"sub10",0,2,100,90,0,100,90,0,0.63006139989011,"left","up",1,0.115566199878231,0,"up","left","right","distractor"
"sub10",0.7,3,100,90,63,100,90,63,0.56165249994956,"left","up",2,0.16132969991304,0,"up","left","right","distractor"
"sub10",0,2,100,90,0,90,100,0,0.543883800040931,"left","left",4,0.245029299752787,1,"left","up","right","target"
"sub10",0.5,3,100,90,45,45,100,90,0.503217499936,"left","left",4,0.199913999764249,1,"left","right","up","target"
"sub10",0.3,3,100,90,27,27,90,100,0.508556099841371,"left","right",4,0.220244899857789,0,"right","left","up","distractor"
"sub10",0.85,3,100,90,76,76,90,100,0.658770799869671,"left","right",3,0.220979199977592,0,"right","left","up","distractor"
"sub10",0.3,3,100,90,27,90,27,100,0.440041299909353,"right","right",4,0.25986889982596,1,"right","up","left","target"
"sub10",0.7,3,100,90,63,100,90,63,0.777200799901038,"up","up",3,0.251005899859592,1,"up","left","right","target"
"sub10",0,2,100,90,0,0,90,100,0.546155999880284,"right","right",4,0.208371399901807,1,"right","left","up","target"
"sub10",0.3,3,100,90,27,27,100,90,0.692010999890044,"left","left",4,0.107928099809214,1,"left","right","up","target"
"sub10",0.95,3,100,90,86,100,90,86,0.835754699772224,"right","up",3,0.348023399943486,0,"up","left","right","dud"
"sub10",0.5,3,100,90,45,90,45,100,0.576501099858433,"right","right",4,0.220982600003481,1,"right","up","left","target"
"sub10",0,2,100,90,0,90,0,100,0.74231019988656,"right","right",1,0.874484699917957,1,"right","up","left","target"
"sub10",0.3,3,100,90,27,90,100,27,0.63782039983198,"left","left",4,0.202946399804205,1,"left","up","right","target"
"sub10",0.85,3,100,90,76,90,100,76,0.631970799993724,"left","left",4,0.204722399823368,1,"left","up","right","target"
"sub10",0,2,100,90,0,90,100,0,0.679107399890199,"left","left",4,0.150176800088957,1,"left","up","right","target"
"sub10",0.85,3,100,90,76,90,76,100,0.649154899874702,"right","right",4,0.308080799877644,1,"right","up","left","target"
"sub10",0.3,3,100,90,27,27,90,100,0.81754899979569,"right","right",4,0.532497599953786,1,"right","left","up","target"
"sub10",0.7,3,100,90,63,90,63,100,0.776252599898726,"right","right",4,0.212840599939227,1,"right","up","left","target"
"sub10",0.5,3,100,90,45,45,90,100,0.825867999810725,"right","right",2,0.181608299957588,1,"right","left","up","target"
"sub10",0.85,3,100,90,76,100,76,90,0.785841799806803,"right","up",3,0.199131399858743,0,"up","right","left","distractor"
"sub10",0.7,3,100,90,63,90,100,63,0.744290499947965,"left","left",4,0.304667599964887,1,"left","up","right","target"
"sub10",0.3,3,100,90,27,100,90,27,0.679596199886873,"left","up",4,0.202779699815437,0,"up","left","right","distractor"
"sub10",0.5,3,100,90,45,100,45,90,0.55101569998078,"right","up",4,0.168669199803844,0,"up","right","left","distractor"
"sub10",0.95,3,100,90,86,86,90,100,0.635540699819103,"right","right",4,0.293008399894461,1,"right","left","up","target"
"sub10",0.3,3,100,90,27,100,90,27,0.800062299938872,"left","up",2,0.0699731998611242,0,"up","left","right","distractor"
"sub10",0.85,3,100,90,76,76,100,90,0.53013309976086,"left","left",2,0.247296399902552,1,"left","right","up","target"
"sub10",0,2,100,90,0,0,90,100,0.865465699927881,"left","right",4,0.34361350000836,0,"right","left","up","distractor"
"sub10",0.7,3,100,90,63,63,100,90,0.603820799849927,"left","left",4,0.141502299811691,1,"left","right","up","target"
"sub10",0.7,3,100,90,63,63,100,90,0.513362400000915,"left","left",4,0.355419499799609,1,"left","right","up","target"
"sub10",0,2,100,90,0,90,0,100,0.574073799885809,"right","right",4,0.204462999943644,1,"right","up","left","target"
"sub10",0.5,3,100,90,45,100,90,45,0.533592899795622,"left","up",2,0.148957599885762,0,"up","left","right","distractor"
"sub10",0,2,100,90,0,100,0,90,0.561087599955499,"right","up",3,0.287005199817941,0,"up","right","left","distractor"
"sub10",0.95,3,100,90,86,86,90,100,0.618944499874488,"right","right",3,0.319681500084698,1,"right","left","up","target"
"sub10",0.95,3,100,90,86,86,100,90,0.576783899916336,"left","left",4,0.272727699717507,1,"left","right","up","target"
"sub10",0.85,3,100,90,76,100,76,90,0.620336899999529,"right","up",3,0.222859199857339,0,"up","right","left","distractor"
"sub10",0.7,3,100,90,63,90,100,63,0.630239799851552,"left","left",1,0.260059799998999,1,"left","up","right","target"
"sub10",0,2,100,90,0,0,100,90,0.480783599894494,"left","left",1,0.247734499862418,1,"left","right","up","target"
"sub10",0.3,3,100,90,27,90,27,100,0.567824499914423,"right","right",4,0.258689399808645,1,"right","up","left","target"
"sub10",0.95,3,100,90,86,90,86,100,1.14404510008171,"right","right",4,0.246582699939609,1,"right","up","left","target"
"sub10",0.85,3,100,90,76,90,76,100,0.706242399988696,"right","right",4,0.241000899812207,1,"right","up","left","target"
"sub10",0.7,3,100,90,63,100,63,90,0.573212399845943,"right","up",3,0.219179099891335,0,"up","right","left","distractor"
"sub10",0.5,3,100,90,45,90,100,45,0.62066759984009,"left","left",4,0.182341099949554,1,"left","up","right","target"
"sub10",0.95,3,100,90,86,100,90,86,0.983095800038427,"up","up",3,0.326978700002655,1,"up","left","right","target"
"sub10",0.7,3,100,90,63,63,90,100,0.687144699739292,"right","right",4,0.158401899738237,1,"right","left","up","target"
"sub10",0.85,3,100,90,76,90,100,76,0.824757699854672,"left","left",4,0.176383499987423,1,"left","up","right","target"
"sub10",0.85,3,100,90,76,76,100,90,0.619220799766481,"left","left",4,0.180754999862984,1,"left","right","up","target"
"sub10",0.7,3,100,90,63,90,63,100,0.889703099848703,"right","right",4,0.226213299902156,1,"right","up","left","target"
"sub10",0.3,3,100,90,27,90,100,27,0.982056699926034,"left","left",4,0.123636099975556,1,"left","up","right","target"
"sub10",0,2,100,90,0,100,90,0,0.859952799743041,"up","up",4,0.245665699942037,1,"up","left","right","target"
"sub10",0.5,3,100,90,45,90,100,45,0.665585400070995,"left","left",3,0.28147599985823,1,"left","up","right","target"
"sub10",0.5,3,100,90,45,100,90,45,0.829170400043949,"up","up",4,0.222473699832335,1,"up","left","right","target"
"sub10",0.95,3,100,90,86,90,100,86,0.853331099962816,"left","left",4,0.264742699917406,1,"left","up","right","target"
"sub10",0.7,3,100,90,63,63,90,100,0.814398199785501,"right","right",4,0.234224499901757,1,"right","left","up","target"
"sub10",0.95,3,100,90,86,90,100,86,0.601130199851468,"left","left",2,0.300109799718484,1,"left","up","right","target"
"sub10",0.95,3,100,90,86,100,86,90,0.651417499873787,"up","up",4,0.313974400050938,1,"up","right","left","target"
"sub10",0.5,3,100,90,45,45,90,100,0.749766699736938,"right","right",4,0.212800299748778,1,"right","left","up","target"
"sub10",0.95,3,100,90,86,90,86,100,0.742356200003996,"up","right",3,0.110052300151438,0,"right","up","left","distractor"
"sub10",0.7,3,100,90,63,63,90,100,0.669074000092223,"left","right",4,0.830580800073221,0,"right","left","up","distractor"
"sub10",0,2,100,90,0,90,100,0,0.708008200163022,"left","left",4,0.193484800169244,1,"left","up","right","target"
"sub10",0.95,3,100,90,86,86,100,90,0.567597300047055,"left","left",4,0.162727100308985,1,"left","right","up","target"
"sub10",0.7,3,100,90,63,90,100,63,0.76251590019092,"up","left",1,0.518759099999443,0,"left","up","right","distractor"
"sub10",0.5,3,100,90,45,100,90,45,0.825838500168175,"left","up",4,0.183947600191459,0,"up","left","right","distractor"
"sub10",0,2,100,90,0,100,0,90,0.600928400177509,"right","up",4,0.307997700292617,0,"up","right","left","distractor"
"sub10",0.3,3,100,90,27,27,100,90,0.585883400170133,"left","left",2,0.0958901001140475,1,"left","right","up","target"
"sub10",0.3,3,100,90,27,27,100,90,0.86909250007011,"left","left",4,0.173483800143003,1,"left","right","up","target"
"sub10",0,2,100,90,0,0,100,90,0.570430200081319,"left","left",4,0.194955199956894,1,"left","right","up","target"
"sub10",0.7,3,100,90,63,90,100,63,1.00587310013361,"left","left",4,0.176748899975792,1,"left","up","right","target"
"sub10",0.3,3,100,90,27,100,27,90,0.8466548002325,"right","up",3,0.225248000118881,0,"up","right","left","distractor"
"sub10",0.3,3,100,90,27,90,100,27,0.789030900225043,"left","left",4,0.107241200050339,1,"left","up","right","target"
"sub10",0.5,3,100,90,45,45,100,90,0.886139100184664,"left","left",4,0.190742500126362,1,"left","right","up","target"
