"trial","start","end","x","y","mad.x","mad.y","peak.vx","peak.vy","dur","event","participant","Condition","UVal","LVal","RVal","item"
13,324.496407700004,324.504735999973,0.248232427984476,0.19082822278142,0,0,-0.376127136871219,-1.07657556794584,0.00832829996943474,"blink","sub10",0.3,100,90,27,"noFix"
13,324.521396100055,324.738050200045,1.03894647955894,2.63912034034729,0.042480556038022,0.105417803621292,0.0962334275245667,0.213890135288239,0.216654099989682,"fixation","sub10",0.3,100,90,27,"noFix"
13,324.771394400042,324.963077199995,-0.251842722296715,-1.21654206514359,0.0481329123347998,0.0989211176276207,0.0929146893322468,0.093329630792141,0.191682799952105,"fixation","sub10",0.3,100,90,27,"noFix"
13,325.004715600051,325.179736100021,-7.48610782623291,-1.10566636919975,0.0320619941711426,0.210467060798407,-0.0503926277160645,-0.174819782376289,0.175020499969833,"fixation","sub10",0.3,100,90,27,"noFix"
13,325.246396800037,325.471382700023,0.648831002414227,9.17568922042847,0.0446483954004943,0.0662752638816834,0.0602727830410004,-0.0937743186950684,0.224985899985768,"fixation","sub10",0.3,100,90,27,"up"
14,327.363009599969,327.57135740004,-0.0112546943128109,-1.47919327020645,0.0377010452829301,0.127157404410839,0.0469840501900762,0.153660207986832,0.208347800071351,"fixation","sub10",0.5,45,100,90,"noFix"
14,327.796358600026,327.863033400034,0.295470416545868,2.55506867170334,0.0835365404449403,1.07879601963758,0.135907914489508,-0.487590759992599,0.0666748000076041,"fixation","sub10",0.5,45,100,90,"noFix"
14,327.91303679999,328.038017999963,-10.887035369873,-7.99989199638367,0.0158019424438477,0.0206700605392456,0.0665433406829834,-0.263505578041077,0.124981199973263,"fixation","sub10",0.5,45,100,90,"left"
14,328.104701500153,328.33802720008,11.6512007713318,-6.55474388599396,0.0499826920509338,0.101298178124428,0.0862071514129639,0.114875912666321,0.233325699926354,"fixation","sub10",0.5,45,100,90,"right"
14,328.396368099959,328.479706200073,0.780014127492905,8.58324670791626,0.0989733221143484,0.166095367956161,-0.121020279824734,0.132061719894409,0.083338100113906,"fixation","sub10",0.5,45,100,90,"up"
15,329.979639300029,330.129659299972,0.516919977962971,-2.01427015662193,0.0976759312614798,0.0745307749271393,-0.0556466653943062,0.0550406873226166,0.150019999942742,"fixation","sub10",0.5,100,90,45,"noFix"
15,330.1629902001,330.421323899995,0.0568994432687759,2.50066125392914,0.0393341642282903,0.121552370166779,0.0529971718788147,0.113511562347412,0.258333699894138,"fixation","sub10",0.5,100,90,45,"noFix"
15,330.46299280005,330.654632800026,-10.1791801452637,-6.70215344429016,0.0496327474594116,0.113381694173813,0.0515296459197998,0.144185781478882,0.19163999997545,"fixation","sub10",0.5,100,90,45,"left"
15,330.729653900024,330.796314900159,12.6841430664062,-6.47863376140594,0.0236887744903564,0.0756746342182159,0.194400787353516,0.0868510007858276,0.0666610001353547,"too short","sub10",0.5,100,90,45,"right"
15,330.862972400035,331.021315500024,0.824104458093643,8.99371957778931,0.041830595818162,0.143584033298492,0.0446248948574066,0.202623605728149,0.158343099988997,"fixation","sub10",0.5,100,90,45,"up"
16,332.446348800091,332.579664699966,-0.0598457455635071,-1.25874972343445,0.0333652174338698,0.102794014513493,0.0179730542004108,0.090272068977356,0.133315899875015,"fixation","sub10",0.95,100,86,90,"noFix"
16,332.621320600039,332.854659500066,0.526411578059196,3.55837035179138,0.0336062351435423,0.140258675980568,-0.0909659937024117,-0.147672057151794,0.233338900026865,"fixation","sub10",0.95,100,86,90,"up"
16,332.90465729998,333.054650400067,-9.7039361000061,-7.42590868473053,0.0493789492607117,0.0683964936733246,-0.126799821853638,-0.123421669006348,0.149993100087158,"fixation","sub10",0.95,100,86,90,"left"
16,333.112941300031,333.271311999997,11.7811803817749,-6.32758021354675,0.0168447066307068,0.0228404239654541,-0.0593316555023193,0.0570615530014038,0.158370699966326,"fixation","sub10",0.95,100,86,90,"right"
16,333.329637500108,333.637968600029,-0.124719142913818,9.01279640197754,0.065242999137193,0.176458676576614,-0.0956365577876568,0.167314052581787,0.308331099920906,"fixation","sub10",0.95,100,86,90,"up"
16,333.721300899982,333.921288600075,13.1970925331116,-7.06173264980316,0.0837866326332092,0.0576871287345886,0.0850977897644043,-0.222226858139038,0.199987700092606,"fixation","sub10",0.95,100,86,90,"right"
16,333.987964699976,334.25461459998,2.21292489767075,8.9224100112915,0.0914059249699116,0.106259084558487,-0.1107037961483,-0.152106285095215,0.266649900004268,"fixation","sub10",0.95,100,86,90,"up"
16,334.304625899997,334.34626910009,7.28238523006439,-1.89932972192764,0.0407897536754608,0.0403942544281483,0.0819734334945679,-0.0377644300460815,0.041643200092949,"too short","sub10",0.95,100,86,90,"right"
17,336.321193000069,336.496269700001,-0.772964179515839,-1.67810636758804,0.0315630580186844,0.167748767781258,-0.0963527262210846,0.210484743118286,0.175076699932106,"fixation","sub10",0,0,90,100,"noFix"
17,336.52960280003,336.712931800052,0.656254611909389,3.63072550296783,0.0382849987506866,0.134411508357525,0.0825257822871208,0.143269717693329,0.183329000021331,"fixation","sub10",0,0,90,100,"up"
17,336.754592999932,336.912932300009,-8.23502922058105,-7.56393623352051,0.0493464291572571,0.135866164398193,-0.0656229257583618,0.113160490989685,0.158339300076477,"fixation","sub10",0,0,90,100,"left"
17,336.946241900092,337.012932499987,-12.4644899368286,-6.79169571399689,0.0364264041423798,0.146201901626587,-0.0858094692230225,0.137569069862366,0.0666905998950824,"too short","sub10",0,0,90,100,"left"
17,337.087930000038,337.246269099996,13.0009062290192,-7.52373552322388,0.0460848748683929,0.0339375557899475,-0.0674667358398438,0.200350165367126,0.158339099958539,"fixation","sub10",0,0,90,100,"right"
18,338.754555399995,338.871293000062,0.143731849268079,-1.50488981604576,0.042734729808569,0.124754186439514,-0.0359784569591284,0.13726282119751,0.116737600066699,"fixation","sub10",0.7,100,90,63,"noFix"
18,338.904630400008,339.154635100043,-0.595700800418854,1.98149636387825,0.0563021302253008,0.165724479711056,0.0435367077589035,0.133017927408218,0.250004700035788,"fixation","sub10",0.7,100,90,63,"noFix"
18,339.196285799961,339.296290599974,-0.466391116380692,7.93964242935181,0.0833770163029432,0.102117366600037,-0.0583762302994728,-0.213713884353638,0.100004800013267,"fixation","sub10",0.7,100,90,63,"up"
18,339.354640400037,339.537960299989,-10.2428002357483,-6.0764092206955,0.0617436581611633,0.141849686694145,0.0653297901153564,-0.185368657112122,0.183319899952039,"fixation","sub10",0.7,100,90,63,"left"
18,339.612940500025,339.712884999928,12.6020193099976,-6.59220397472382,0.0240323564529419,0.052225165271759,0.123570203781128,-0.0636289119720459,0.0999444999033585,"fixation","sub10",0.7,100,90,63,"right"
18,339.779590500053,340.079579900019,0.539139810949564,8.94306111335754,0.040252669364959,0.12500374288559,0.0752873960882425,-0.0779070854187012,0.299989399965852,"fixation","sub10",0.7,100,90,63,"up"
19,343.66284809995,344.046208899934,0.0864866748452187,-2.44134742021561,0.0558992671549378,0.150151503539085,-0.0462480769492686,0.195749223232269,0.383360799984075,"fixation","sub10",0.85,76,100,90,"noFix"
19,344.104540199973,344.196215000004,-1.44458770751953,7.95806074142456,0.0500897963047028,0.136664320850372,0.154043957591057,0.292039275169373,0.0916748000308871,"fixation","sub10",0.85,76,100,90,"up"
